@RELATION dataset-10-coral

@ATTRIBUTE seq numeric
@ATTRIBUTE rssi numeric
@ATTRIBUTE received {True,False}
@ATTRIBUTE prr numeric
@ATTRIBUTE lqi numeric
@ATTRIBUTE link_num {24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,35,34,33,32}
@ATTRIBUTE experiment_num {0}
@ATTRIBUTE class {perfect,bad,avg,terrible,good}

@DATA
6,46.9400518626,False,0.2,159.0,20,0,bad
7,46.9791853369,False,0.2,159.0,20,0,bad
8,46.7511164524,False,0.2,159.0,20,0,bad
9,47.7518409867,False,0.2,159.0,20,0,bad
10,48.9549152131,False,0.0,159.0,20,0,terrible
11,48.0699505275,False,0.0,159.0,20,0,terrible
12,48.0,True,0.2,159.0,20,0,bad
13,48.0,False,0.2,153.81310189,20,0,bad
14,48.0,False,0.2,149.962097855,20,0,bad
15,48.0,False,0.2,154.979681912,20,0,bad
16,48.0,False,0.2,158.122949406,20,0,bad
17,48.0,False,0.0,158.648866395,20,0,terrible
18,48.0,False,0.0,153.883101945,20,0,terrible
19,48.0,False,0.0,154.399765617,20,0,terrible
20,48.0,True,0.2,152.0,20,0,bad
21,48.0,False,0.2,153.642347631,20,0,bad
22,48.0,False,0.2,156.791219437,20,0,bad
23,48.0,False,0.2,154.107954749,20,0,bad
24,48.0,True,0.4,157.0,20,0,avg
25,48.0,False,0.2,157.0,20,0,bad
26,48.0,False,0.2,157.0,20,0,bad
27,48.0,False,0.2,157.0,20,0,bad
28,48.0,True,0.4,157.0,20,0,avg
29,48.0,False,0.2,157.0,20,0,bad
30,48.0,True,0.4,157.0,20,0,avg
31,48.1432911572,False,0.4,157.0,20,0,avg
32,48.0415120601,False,0.4,157.0,20,0,avg
33,47.959497404,False,0.2,157.0,20,0,bad
34,47.3000697438,False,0.2,157.0,20,0,bad
35,47.1500061294,False,0.0,157.0,20,0,terrible
36,46.8441039536,False,0.0,157.0,20,0,terrible
37,48.0742715947,False,0.0,157.0,20,0,terrible
38,47.4977512768,False,0.0,157.0,20,0,terrible
39,47.8203378575,False,0.0,157.0,20,0,terrible
40,47.630167161,False,0.0,157.0,20,0,terrible
41,47.4184508963,False,0.0,157.0,20,0,terrible
42,47.849885281,False,0.0,157.0,20,0,terrible
43,46.5777266817,False,0.0,157.0,20,0,terrible
44,48.2827355984,False,0.0,157.0,20,0,terrible
45,47.0,True,0.2,157.0,20,0,bad
46,47.0,False,0.2,154.859098533,20,0,bad
47,47.0,False,0.2,171.124740901,20,0,bad
48,47.0,False,0.2,159.433817102,20,0,bad
49,47.0,False,0.2,185.186251122,20,0,bad
50,47.0,False,0.0,171.695962827,20,0,terrible
51,47.0,False,0.0,169.022754188,20,0,terrible
52,47.0,False,0.0,165.630663662,20,0,terrible
53,47.0,False,0.0,157.009110812,20,0,terrible
54,47.0,True,0.2,172.0,20,0,bad
55,47.9000988464,False,0.2,159.319123283,20,0,bad
56,48.0,True,0.4,161.0,20,0,avg
5,49.0,True,0.8,160.0,21,0,good
6,49.0,True,0.8,162.0,21,0,good
7,49.0,True,0.8,160.0,21,0,good
8,49.0,False,0.8,158.702672149,21,0,good
9,49.0,False,0.6,156.940808596,21,0,avg
10,49.0,True,0.6,156.0,21,0,avg
11,49.0,True,0.6,158.0,21,0,avg
12,49.0,True,0.6,170.0,21,0,avg
13,49.5407124531,False,0.6,170.861781234,21,0,avg
14,50.3347947977,False,0.6,158.029426111,21,0,avg
15,49.6485334671,False,0.4,163.972004491,21,0,avg
16,49.4753195033,False,0.2,160.811726286,21,0,bad
17,50.0,True,0.2,160.0,21,0,bad
18,49.0,True,0.4,158.0,21,0,avg
19,49.0,False,0.4,157.319693419,21,0,avg
20,49.0,False,0.4,157.111105948,21,0,avg
21,49.0,True,0.6,157.0,21,0,avg
22,49.0,False,0.4,174.079938549,21,0,avg
23,49.0,True,0.4,205.0,21,0,avg
24,50.0,True,0.6,155.0,21,0,avg
25,49.8817001959,False,0.6,154.53908166,21,0,avg
26,49.0,True,0.6,160.0,21,0,avg
27,49.0,True,0.8,157.0,21,0,good
28,49.9566417803,False,0.6,157.0,21,0,avg
29,49.7091209273,False,0.4,157.0,21,0,avg
30,49.7448966806,False,0.4,157.0,21,0,avg
31,49.2722587177,False,0.2,157.0,21,0,bad
32,50.0,True,0.2,157.0,21,0,bad
33,49.4102364659,False,0.2,161.943179235,21,0,bad
34,49.8717962158,False,0.2,160.193591352,21,0,bad
35,49.0,True,0.4,161.0,21,0,avg
36,50.0,True,0.6,158.0,21,0,avg
37,50.2029088956,False,0.4,162.12144776,21,0,avg
38,49.0,True,0.6,163.0,21,0,avg
39,50.0,True,0.8,160.0,21,0,good
40,49.3474996394,False,0.6,153.415274276,21,0,avg
41,49.7993647951,False,0.4,157.717767206,21,0,avg
42,49.0,True,0.6,154.0,21,0,avg
43,49.0,False,0.4,157.078859693,21,0,avg
44,49.0,False,0.2,160.421989337,21,0,bad
45,49.0,True,0.4,163.0,21,0,avg
46,49.0,True,0.6,161.0,21,0,avg
47,49.8438056161,False,0.4,159.8790007,21,0,avg
48,50.0,True,0.6,160.0,21,0,avg
49,49.3864051124,False,0.6,157.355610679,21,0,avg
50,49.9763518186,False,0.4,149.541823088,21,0,avg
51,49.2568026435,False,0.2,163.119614831,21,0,bad
52,49.3916404643,False,0.2,159.449430376,21,0,bad
53,49.1954571436,False,0.0,149.700579268,21,0,terrible
54,49.0,True,0.2,151.0,21,0,bad
55,49.0,False,0.2,151.0,21,0,bad
56,49.0,True,0.4,151.0,21,0,avg
5,54.2814274278,False,0.2,156.801927319,22,0,bad
6,55.0,True,0.2,153.0,22,0,bad
7,55.0,False,0.2,153.643140058,22,0,bad
8,55.0,False,0.2,148.095462849,22,0,bad
9,55.0,False,0.2,153.637082883,22,0,bad
10,55.0,True,0.4,157.0,22,0,avg
11,55.0,False,0.2,156.248612838,22,0,bad
12,55.0,False,0.2,155.201549536,22,0,bad
13,55.0,False,0.2,155.262326383,22,0,bad
14,55.0,False,0.2,155.574884659,22,0,bad
15,55.0,False,0.0,157.546559198,22,0,terrible
16,55.0,False,0.0,156.838918257,22,0,terrible
17,55.0,False,0.0,154.859787275,22,0,terrible
18,55.0,True,0.2,154.0,22,0,bad
19,55.1118824471,False,0.2,155.055997057,22,0,bad
20,54.5028996432,False,0.2,157.92363058,22,0,bad
21,54.2243898656,False,0.2,155.885028545,22,0,bad
22,54.280243225,False,0.2,155.398318358,22,0,bad
23,54.8987485846,False,0.0,155.392802757,22,0,terrible
24,54.058016767,False,0.0,153.28257926,22,0,terrible
25,54.9119191519,False,0.0,151.936454927,22,0,terrible
26,54.0690620624,False,0.0,158.008443455,22,0,terrible
27,54.4982871623,False,0.0,157.786455021,22,0,terrible
28,54.7282128119,False,0.0,153.492895043,22,0,terrible
29,54.6601816423,False,0.0,156.375109027,22,0,terrible
30,54.3159779609,False,0.0,155.788341588,22,0,terrible
31,54.3205293545,False,0.0,154.859927815,22,0,terrible
32,54.1873985886,False,0.0,154.055093304,22,0,terrible
33,53.9980583908,False,0.0,154.84056627,22,0,terrible
34,53.3467467624,False,0.0,157.421961953,22,0,terrible
35,54.0,True,0.2,157.0,22,0,bad
36,55.0,True,0.4,157.0,22,0,avg
37,55.3699627683,False,0.4,155.103355764,22,0,avg
38,56.0,True,0.6,154.0,22,0,avg
39,54.3439587882,False,0.6,154.0,22,0,avg
40,55.5979250085,False,0.4,154.0,22,0,avg
41,54.7153865272,False,0.2,154.0,22,0,bad
42,54.7210207117,False,0.2,154.0,22,0,bad
43,53.5939109248,False,0.0,154.0,22,0,terrible
44,55.2468313424,False,0.0,154.0,22,0,terrible
45,54.0,True,0.2,154.0,22,0,bad
46,89.0,True,0.4,157.0,22,0,avg
47,78.7391257324,False,0.4,155.055408669,22,0,avg
48,82.1121498232,False,0.4,153.588924075,22,0,avg
49,80.4518349221,False,0.4,144.865913065,22,0,avg
50,107.562523251,False,0.2,152.588096666,22,0,bad
51,68.1634139249,False,0.0,146.420616552,22,0,terrible
52,77.8834169331,False,0.0,156.580176095,22,0,terrible
53,52.7715355461,False,0.0,152.55301001,22,0,terrible
54,54.0,True,0.2,148.0,22,0,bad
55,54.0,False,0.2,148.0,22,0,bad
56,54.0,False,0.2,148.0,22,0,bad
5,45.0,False,0.6,164.15576244,23,0,avg
6,45.0,False,0.4,138.44729384,23,0,avg
7,45.0,False,0.2,205.364769154,23,0,bad
8,45.0,False,0.2,175.452648339,23,0,bad
9,45.0,False,0.0,194.08633981,23,0,terrible
10,45.0,False,0.0,173.893361614,23,0,terrible
11,45.0,True,0.2,192.0,23,0,bad
12,45.0,False,0.2,174.021495974,23,0,bad
13,45.0,False,0.2,201.503415851,23,0,bad
14,45.0,False,0.2,170.640765881,23,0,bad
15,45.0,False,0.2,184.849226973,23,0,bad
16,45.0,True,0.2,156.0,23,0,bad
17,45.0,False,0.2,156.0,23,0,bad
18,45.0,False,0.2,156.0,23,0,bad
19,45.0,False,0.2,156.0,23,0,bad
20,45.0,True,0.4,156.0,23,0,avg
21,44.0,True,0.4,158.0,23,0,avg
22,44.8140026355,False,0.4,158.0,23,0,avg
23,43.8200594389,False,0.4,158.0,23,0,avg
24,43.8226532711,False,0.4,158.0,23,0,avg
25,44.1576602701,False,0.2,158.0,23,0,bad
26,44.3477705933,False,0.0,158.0,23,0,terrible
27,44.5063168461,False,0.0,158.0,23,0,terrible
28,45.0,True,0.2,158.0,23,0,bad
29,45.0,False,0.2,150.772516391,23,0,bad
30,45.0,True,0.4,153.0,23,0,avg
31,45.0,False,0.4,156.552682822,23,0,avg
32,45.0,False,0.4,157.912935248,23,0,avg
33,45.0,False,0.2,151.351030248,23,0,bad
34,45.0,False,0.2,156.000282978,23,0,bad
35,45.0,True,0.2,157.0,23,0,bad
36,45.0,False,0.2,153.532460462,23,0,bad
37,45.0,False,0.2,175.077479914,23,0,bad
38,45.0,False,0.2,137.588848857,23,0,bad
39,45.0,True,0.4,197.0,23,0,avg
40,45.0,False,0.2,188.136558057,23,0,bad
41,45.0,False,0.2,232.13348464,23,0,bad
42,45.0,False,0.2,183.966939477,23,0,bad
43,45.0,False,0.2,186.347260475,23,0,bad
44,45.0,False,0.0,131.622160341,23,0,terrible
45,45.0,False,0.0,176.601058159,23,0,terrible
46,45.0,True,0.2,155.0,23,0,bad
47,44.6776506619,False,0.2,154.212060874,23,0,bad
48,43.9712684921,False,0.2,156.623620386,23,0,bad
49,44.3540560938,False,0.2,153.569369174,23,0,bad
50,44.230095714,False,0.2,155.256921502,23,0,bad
51,44.2601254848,False,0.0,153.387640271,23,0,terrible
52,44.3958474505,False,0.0,151.831310692,23,0,terrible
53,44.2271356533,False,0.0,153.872726683,23,0,terrible
54,44.8882024276,False,0.0,153.144447,23,0,terrible
55,44.1432382087,False,0.0,153.007090044,23,0,terrible
56,44.7961073612,False,0.0,153.127586298,23,0,terrible
5,40.9656983678,False,0.2,155.584589806,24,0,bad
6,40.4101272256,False,0.2,155.588853228,24,0,bad
7,40.0,True,0.4,156.0,24,0,avg
8,40.0,False,0.4,153.71151308,24,0,avg
9,40.0,False,0.2,155.680749665,24,0,bad
10,40.0,True,0.4,154.0,24,0,avg
11,39.9469252776,False,0.4,153.801391025,24,0,avg
12,39.8988267684,False,0.2,155.084454566,24,0,bad
13,40.245610555,False,0.2,154.377897386,24,0,bad
14,41.0318982643,False,0.2,154.256362239,24,0,bad
15,41.120293031,False,0.0,153.744376284,24,0,terrible
16,40.2259294921,False,0.0,154.001738592,24,0,terrible
17,40.1374518151,False,0.0,154.887014446,24,0,terrible
18,41.3608036372,False,0.0,155.000330638,24,0,terrible
19,41.1391583217,False,0.0,154.68145873,24,0,terrible
20,41.0,True,0.2,155.0,24,0,bad
21,41.0400436136,False,0.2,155.0,24,0,bad
22,40.2008520276,False,0.2,155.0,24,0,bad
23,40.0,True,0.4,155.0,24,0,avg
24,40.0,False,0.4,155.0,24,0,avg
25,40.0,False,0.2,155.0,24,0,bad
26,40.0,False,0.2,155.0,24,0,bad
27,40.0,True,0.4,155.0,24,0,avg
28,40.672122156,False,0.2,155.385598493,24,0,bad
29,40.9991028832,False,0.2,157.634128945,24,0,bad
30,41.0,True,0.4,158.0,24,0,avg
31,40.5566962826,False,0.4,154.365319901,24,0,avg
32,40.0,True,0.4,153.0,24,0,avg
33,40.0,False,0.4,155.929463927,24,0,avg
34,40.0,False,0.4,151.644013507,24,0,avg
35,40.0,False,0.2,150.729533225,24,0,bad
36,40.0,True,0.4,148.0,24,0,avg
37,40.0,False,0.2,149.646204246,24,0,bad
38,40.0,False,0.2,150.331348397,24,0,bad
39,40.0,False,0.2,150.773991573,24,0,bad
40,40.0,False,0.2,152.793890693,24,0,bad
41,40.0,True,0.2,152.0,24,0,bad
42,40.0,False,0.2,161.208857308,24,0,bad
43,40.0,False,0.2,158.248565846,24,0,bad
44,40.0,False,0.2,148.055765724,24,0,bad
45,40.0,True,0.4,160.0,24,0,avg
46,40.262218776,False,0.2,152.537245012,24,0,bad
47,40.6974307956,False,0.2,153.812222873,24,0,bad
48,40.7767306424,False,0.2,156.211029642,24,0,bad
49,39.4124567652,False,0.2,152.014816017,24,0,bad
50,39.7236645977,False,0.0,159.060970045,24,0,terrible
51,41.1247885459,False,0.0,156.528588346,24,0,terrible
52,39.8698214277,False,0.0,153.245551265,24,0,terrible
53,40.5812815385,False,0.0,162.802748733,24,0,terrible
54,39.9054798916,False,0.0,154.26253804,24,0,terrible
55,41.3440238265,False,0.0,158.564164576,24,0,terrible
56,41.0,True,0.2,153.0,24,0,bad
5,93.0,True,0.4,158.0,25,0,avg
6,93.0,False,0.4,158.647024411,25,0,avg
7,93.0,False,0.4,158.300320494,25,0,avg
8,93.0,False,0.4,158.169299751,25,0,avg
9,93.0,False,0.2,158.832211969,25,0,bad
10,93.0,False,0.0,158.828046421,25,0,terrible
11,93.0,True,0.2,159.0,25,0,bad
12,93.0,False,0.2,157.425921251,25,0,bad
13,93.0,False,0.2,157.649749687,25,0,bad
14,93.0,False,0.2,158.35744024,25,0,bad
15,93.0,False,0.2,158.023916309,25,0,bad
16,93.0,False,0.0,155.797084551,25,0,terrible
17,93.0,False,0.0,158.448341491,25,0,terrible
18,93.0,True,0.2,157.0,25,0,bad
19,93.0,False,0.2,153.29375528,25,0,bad
20,93.0,False,0.2,157.70636538,25,0,bad
21,93.0,True,0.4,151.0,25,0,avg
22,91.6599537638,False,0.4,152.502567394,25,0,avg
23,91.9569193083,False,0.2,149.974011259,25,0,bad
24,92.7981720563,False,0.2,151.367532621,25,0,bad
25,93.5412352676,False,0.2,154.124383068,25,0,bad
26,92.2525830328,False,0.0,154.888552953,25,0,terrible
27,92.1576002325,False,0.0,152.054208322,25,0,terrible
28,91.7491197507,False,0.0,152.612143183,25,0,terrible
29,92.3210249391,False,0.0,152.156531228,25,0,terrible
30,92.0,True,0.2,154.0,25,0,bad
31,92.0,False,0.2,155.190776264,25,0,bad
32,92.0,False,0.2,155.336808839,25,0,bad
33,92.0,False,0.2,156.89091541,25,0,bad
34,92.0,False,0.2,154.594677086,25,0,bad
35,92.0,False,0.0,155.832358848,25,0,terrible
36,92.0,True,0.2,156.0,25,0,bad
37,94.5111085686,False,0.2,155.250766856,25,0,bad
38,93.9973016857,False,0.2,154.810603947,25,0,bad
39,94.0,True,0.4,155.0,25,0,avg
40,93.5228851926,False,0.4,155.701998561,25,0,avg
41,92.4949365352,False,0.2,156.211307573,25,0,bad
42,93.5052034833,False,0.2,154.928933318,25,0,bad
43,92.6778069247,False,0.2,154.764075931,25,0,bad
44,93.9626117526,False,0.0,155.338137343,25,0,terrible
45,92.0,True,0.2,156.0,25,0,bad
46,93.0,True,0.4,154.0,25,0,avg
47,75.1748321057,False,0.4,161.056987926,25,0,avg
48,68.0,True,0.6,161.0,25,0,avg
49,104.055905133,False,0.6,150.66239097,25,0,avg
50,88.9116062681,False,0.4,157.207717905,25,0,avg
51,65.5279670898,False,0.2,156.858695622,25,0,bad
52,62.3166869704,False,0.2,159.059968531,25,0,bad
53,91.6685212273,False,0.0,161.222177848,25,0,terrible
54,77.0152801907,False,0.0,154.374071389,25,0,terrible
55,70.3734850604,False,0.0,150.536035752,25,0,terrible
56,93.0,True,0.2,151.0,25,0,bad
5,39.0,True,0.2,156.0,26,0,bad
6,39.3919651642,False,0.2,157.557976855,26,0,bad
7,39.7286474235,False,0.2,153.968289058,26,0,bad
8,39.6168694617,False,0.2,155.023891505,26,0,bad
9,39.2243940197,False,0.2,154.358111039,26,0,bad
10,40.0,True,0.2,154.0,26,0,bad
11,40.0,False,0.2,154.356643962,26,0,bad
12,40.0,True,0.4,155.0,26,0,avg
13,39.5980593595,False,0.4,156.146103808,26,0,avg
14,39.5381929901,False,0.4,162.670494738,26,0,avg
15,39.2350352856,False,0.2,160.387491912,26,0,bad
16,39.0,True,0.4,160.0,26,0,avg
17,39.0,True,0.4,160.0,26,0,avg
18,39.6475741732,False,0.4,177.459544392,26,0,avg
19,40.014481541,False,0.4,171.953786921,26,0,avg
20,40.0,True,0.6,174.0,26,0,avg
21,39.0,True,0.6,153.0,26,0,avg
22,39.2969164339,False,0.4,166.699853974,26,0,avg
23,39.0900104895,False,0.4,163.329464025,26,0,avg
24,40.0,True,0.6,166.0,26,0,avg
25,40.8725337307,False,0.4,156.358727423,26,0,avg
26,39.71875569,False,0.2,159.0398188,26,0,bad
27,39.3265941202,False,0.2,177.272892008,26,0,bad
28,39.0,True,0.4,156.0,26,0,avg
29,39.0,False,0.2,157.090776209,26,0,bad
30,39.0,True,0.4,152.0,26,0,avg
31,39.3589029587,False,0.4,156.787165023,26,0,avg
32,39.7687332398,False,0.4,156.039037528,26,0,avg
33,39.5898407588,False,0.2,157.655594962,26,0,bad
34,39.9540311418,False,0.2,150.309673364,26,0,bad
35,40.4536308896,False,0.0,152.724061315,26,0,terrible
36,40.0,True,0.2,159.0,26,0,bad
37,38.0926523531,False,0.2,158.492977365,26,0,bad
38,39.8578929573,False,0.2,157.968318615,26,0,bad
39,39.0,True,0.4,158.0,26,0,avg
40,39.0,False,0.4,178.941291122,26,0,avg
41,39.0,False,0.2,133.614188364,26,0,bad
42,39.0,False,0.2,164.948260929,26,0,bad
43,39.0,False,0.2,174.350412399,26,0,bad
44,39.0,False,0.0,148.630004132,26,0,terrible
45,39.0,False,0.0,187.60073685,26,0,terrible
46,39.0,False,0.0,158.384812966,26,0,terrible
47,39.0,False,0.0,163.303911877,26,0,terrible
48,39.0,False,0.0,168.216125902,26,0,terrible
49,39.0,False,0.0,165.949216401,26,0,terrible
50,39.0,False,0.0,151.548445136,26,0,terrible
51,39.0,False,0.0,178.356123748,26,0,terrible
52,39.0,False,0.0,162.079619896,26,0,terrible
53,39.0,False,0.0,165.343789281,26,0,terrible
54,39.0,True,0.2,192.0,26,0,bad
55,39.0,False,0.2,195.713926,26,0,bad
56,39.0,True,0.4,198.0,26,0,avg
5,48.0,True,0.8,160.0,27,0,good
6,48.0,True,0.8,161.0,27,0,good
7,48.0,False,0.6,159.644005171,27,0,avg
8,48.0,True,0.8,159.0,27,0,good
9,48.0,False,0.6,162.467765578,27,0,avg
10,48.0,True,0.6,155.0,27,0,avg
11,47.0,True,0.6,157.0,27,0,avg
12,48.0,True,0.8,155.0,27,0,good
13,47.1806701807,False,0.6,155.559083922,27,0,avg
14,48.2275176501,False,0.6,155.096212682,27,0,avg
15,46.8344552964,False,0.4,156.951765487,27,0,avg
16,47.0,True,0.4,156.0,27,0,avg
17,47.0,True,0.4,160.0,27,0,avg
18,47.0,True,0.6,165.0,27,0,avg
19,47.0,False,0.6,162.416352704,27,0,avg
20,47.0,False,0.6,162.09603851,27,0,avg
21,47.0,True,0.6,159.0,27,0,avg
22,47.0,False,0.4,166.894459491,27,0,avg
23,47.0,True,0.4,168.0,27,0,avg
24,48.0,True,0.6,162.0,27,0,avg
25,46.5859329326,False,0.6,161.320782964,27,0,avg
26,47.0,True,0.6,155.0,27,0,avg
27,47.0,True,0.8,154.0,27,0,good
28,47.0,False,0.6,150.42644752,27,0,avg
29,47.0,False,0.4,149.339207332,27,0,avg
30,47.0,True,0.6,148.0,27,0,avg
31,47.0,False,0.4,163.739067853,27,0,avg
32,47.0,True,0.4,158.0,27,0,avg
33,47.0,True,0.6,156.0,27,0,avg
34,47.0,False,0.6,153.774243755,27,0,avg
35,47.0,True,0.6,154.0,27,0,avg
36,47.0,False,0.6,153.922680693,27,0,avg
37,47.0,False,0.4,154.038581319,27,0,avg
38,47.0,True,0.4,155.0,27,0,avg
39,47.0,True,0.6,154.0,27,0,avg
40,47.0,False,0.4,153.8167587,27,0,avg
41,47.0,False,0.4,153.583148143,27,0,avg
42,47.0,True,0.6,162.0,27,0,avg
43,47.0,False,0.4,161.625661372,27,0,avg
44,47.0,False,0.2,154.515465904,27,0,bad
45,47.0,True,0.4,156.0,27,0,avg
46,47.0,True,0.6,161.0,27,0,avg
47,47.0,False,0.4,154.158608538,27,0,avg
48,47.0,True,0.6,155.0,27,0,avg
49,47.0,False,0.6,154.138716805,27,0,avg
50,47.0,True,0.6,165.0,27,0,avg
51,46.0,True,0.6,170.0,27,0,avg
52,46.0,False,0.6,171.323421215,27,0,avg
53,46.0,False,0.4,171.834392023,27,0,avg
54,46.0,True,0.6,172.0,27,0,avg
55,46.0,False,0.4,169.728230057,27,0,avg
56,46.0,True,0.4,167.0,27,0,avg
5,42.0,False,0.2,157.073845209,28,0,bad
6,42.0,False,0.2,155.857010382,28,0,bad
7,42.0,False,0.2,156.469819021,28,0,bad
8,42.0,False,0.2,156.082758704,28,0,bad
9,42.0,False,0.0,156.21988292,28,0,terrible
10,42.0,False,0.0,155.811795882,28,0,terrible
11,42.0,True,0.2,157.0,28,0,bad
12,42.0,False,0.2,158.478301342,28,0,bad
13,42.0,False,0.2,159.965009002,28,0,bad
14,42.0,False,0.2,163.460340032,28,0,bad
15,42.0,False,0.2,158.377338273,28,0,bad
16,42.0,True,0.2,163.0,28,0,bad
17,42.0,False,0.2,158.331561398,28,0,bad
18,42.0,False,0.2,161.623263226,28,0,bad
19,42.0,False,0.2,161.980686215,28,0,bad
20,42.0,False,0.2,162.0920117,28,0,bad
21,42.0,True,0.2,158.0,28,0,bad
22,42.0,False,0.2,158.690243126,28,0,bad
23,42.0,True,0.4,159.0,28,0,avg
24,42.0,False,0.4,159.0,28,0,avg
25,42.0,False,0.4,159.0,28,0,avg
26,42.0,True,0.4,159.0,28,0,avg
27,42.0,True,0.6,157.0,28,0,avg
28,42.0,True,0.6,157.0,28,0,avg
29,42.0,False,0.6,156.334144879,28,0,avg
30,42.0,True,0.8,149.0,28,0,good
31,42.0,False,0.6,155.713728643,28,0,avg
32,42.0,True,0.6,157.0,28,0,avg
33,42.0,False,0.4,148.103944981,28,0,avg
34,42.0,False,0.4,154.694828544,28,0,avg
35,42.0,False,0.2,152.303734611,28,0,bad
36,42.0,True,0.4,150.0,28,0,avg
37,42.0,False,0.2,146.397468867,28,0,bad
38,42.0,True,0.4,158.0,28,0,avg
39,42.0,False,0.4,159.617649555,28,0,avg
40,42.0,False,0.4,159.083619576,28,0,avg
41,42.0,False,0.2,157.468146863,28,0,bad
42,42.0,True,0.4,160.0,28,0,avg
43,42.0,False,0.2,160.0,28,0,bad
44,42.0,False,0.2,160.0,28,0,bad
45,42.0,False,0.2,160.0,28,0,bad
46,42.0,True,0.4,160.0,28,0,avg
47,42.0,False,0.2,156.698031447,28,0,bad
48,42.0,True,0.4,157.0,28,0,avg
49,42.0,False,0.4,151.611016682,28,0,avg
50,42.0,False,0.4,207.514219503,28,0,avg
51,42.0,False,0.2,203.234080176,28,0,bad
52,42.0,False,0.2,191.110324581,28,0,bad
53,42.0,False,0.0,153.140411546,28,0,terrible
54,42.0,True,0.2,192.0,28,0,bad
55,42.0,False,0.2,194.319503343,28,0,bad
56,42.0,True,0.4,198.0,28,0,avg
5,40.1710476318,False,0.0,156.908866272,29,0,terrible
6,41.4830074129,False,0.0,154.17534513,29,0,terrible
7,41.1060051111,False,0.0,159.919337592,29,0,terrible
8,40.9329946228,False,0.0,154.750671035,29,0,terrible
9,41.4534093283,False,0.0,152.510308696,29,0,terrible
10,40.0,True,0.2,154.0,29,0,bad
11,43.023523212,False,0.2,151.913412311,29,0,bad
12,39.9347771505,False,0.2,159.705651854,29,0,bad
13,42.3017629179,False,0.2,162.860225918,29,0,bad
14,40.694705357,False,0.2,161.20909083,29,0,bad
15,41.5695515609,False,0.0,159.506927483,29,0,terrible
16,42.0,True,0.2,160.0,29,0,bad
17,40.0,True,0.4,158.0,29,0,avg
18,40.9028973971,False,0.4,160.337196082,29,0,avg
19,42.637984835,False,0.4,159.024798532,29,0,avg
20,42.0,True,0.6,161.0,29,0,avg
21,40.0,True,0.6,171.0,29,0,avg
22,40.0,False,0.4,159.662520536,29,0,avg
23,40.0,True,0.6,154.0,29,0,avg
24,40.7242543117,False,0.6,154.0,29,0,avg
25,42.2875213728,False,0.4,154.0,29,0,avg
26,41.2761646172,False,0.2,154.0,29,0,bad
27,42.0,True,0.4,154.0,29,0,avg
28,42.0,False,0.2,156.140459286,29,0,bad
29,42.0,False,0.2,160.898012911,29,0,bad
30,42.0,False,0.2,155.678049402,29,0,bad
31,42.0,False,0.2,156.071854176,29,0,bad
32,42.0,False,0.0,154.556057094,29,0,terrible
33,42.0,True,0.2,159.0,29,0,bad
34,42.0,False,0.2,159.0,29,0,bad
35,42.0,False,0.2,159.0,29,0,bad
36,42.0,False,0.2,159.0,29,0,bad
37,42.0,False,0.2,159.0,29,0,bad
38,42.0,True,0.2,159.0,29,0,bad
39,42.0,False,0.2,154.728203964,29,0,bad
40,42.0,False,0.2,158.381820801,29,0,bad
41,42.0,True,0.4,156.0,29,0,avg
42,40.9173821561,False,0.4,155.5034458,29,0,avg
43,42.1550351309,False,0.2,155.894566945,29,0,bad
44,42.9623406496,False,0.2,156.585856688,29,0,bad
45,40.0,True,0.4,155.0,29,0,avg
46,42.608709652,False,0.2,153.731054823,29,0,bad
47,40.9875079637,False,0.2,152.365923688,29,0,bad
48,41.5889964404,False,0.2,150.785189562,29,0,bad
49,41.4350516097,False,0.2,152.68430506,29,0,bad
50,41.6627887081,False,0.0,154.568920815,29,0,terrible
51,41.496464661,False,0.0,155.916634166,29,0,terrible
52,40.0888275162,False,0.0,150.749259041,29,0,terrible
53,41.4814667153,False,0.0,152.886780804,29,0,terrible
54,40.9662916756,False,0.0,153.496403577,29,0,terrible
55,40.6287584044,False,0.0,154.730917871,29,0,terrible
56,42.0,True,0.2,152.0,29,0,bad
5,52.0,True,0.8,161.0,30,0,good
6,52.0,True,0.8,162.0,30,0,good
7,52.0,False,0.6,160.086877874,30,0,avg
8,52.0,False,0.6,161.064162633,30,0,avg
9,52.0,False,0.4,160.174314278,30,0,avg
10,52.0,True,0.4,158.0,30,0,avg
11,51.0,True,0.4,160.0,30,0,avg
12,52.0,True,0.6,161.0,30,0,avg
13,52.0,False,0.6,162.556733908,30,0,avg
14,52.0,True,0.8,175.0,30,0,good
15,52.0,False,0.6,147.145634033,30,0,avg
16,52.0,False,0.4,176.373115658,30,0,avg
17,52.0,True,0.4,157.0,30,0,avg
18,51.0,True,0.6,160.0,30,0,avg
19,51.1949294202,False,0.4,160.0,30,0,avg
20,51.3150198012,False,0.4,160.0,30,0,avg
21,51.5281240862,False,0.4,160.0,30,0,avg
22,51.6765373972,False,0.2,160.0,30,0,bad
23,52.0,True,0.2,160.0,30,0,bad
24,52.0,True,0.4,160.0,30,0,avg
25,52.0,False,0.4,177.588858905,30,0,avg
26,52.0,True,0.6,175.0,30,0,avg
27,52.0,True,0.8,153.0,30,0,good
